Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
TH,Mukdahan,Mukdahan Provincial Stadium,"16.54257, 104.7192",PM10,Air4Thai,µg/m³,14,2022-08-04T04:00:00+00:00,Thailand
TH,Mukdahan,Mukdahan Provincial Stadium,"16.54257, 104.7192",CO,Air4Thai,ppm,0.26,2022-08-03T16:00:00+00:00,Thailand
CN,,共和县恰卜恰镇,"36.2866, 100.61879999999998",PM2.5,ChinaAQIData,µg/m³,17,2021-08-09T11:00:00+00:00,China
CN,,动力公司,"36.5482, 104.14650000000002",SO2,ChinaAQIData,µg/m³,11,2021-08-09T11:00:00+00:00,China
CN,,动力和平路,"45.7258, 126.64110000000001",SO2,ChinaAQIData,µg/m³,13,2021-08-09T11:00:00+00:00,China
CN,,区人社局,"30.0564, 103.8291",PM2.5,ChinaAQIData,µg/m³,10,2021-08-09T11:00:00+00:00,China
CN,,新一中(对照点),"45.8751, 131.0518",PM10,ChinaAQIData,µg/m³,5,2021-08-09T11:00:00+00:00,China
CN,,汤旺河国家公园(对照点),"48.471, 129.50289999999998",CO,ChinaAQIData,µg/m³,200,2021-08-09T11:00:00+00:00,China
CN,,海淀万柳,"39.961099999999995, 116.28780000000002",CO,ChinaAQIData,µg/m³,400,2021-08-09T11:00:00+00:00,China
CN,,灵岩寺(对照点),"31.020100000000003, 103.6202",PM10,ChinaAQIData,µg/m³,31,2021-08-09T11:00:00+00:00,China
CN,,牛尾岭水库(对照点),"21.587999999999997, 109.22620000000002",PM2.5,ChinaAQIData,µg/m³,0,2021-08-09T11:00:00+00:00,China
CN,,环保大楼(对照点),"23.691, 113.0426",PM10,ChinaAQIData,µg/m³,16,2021-08-09T11:00:00+00:00,China
CN,,石马中学(对照点),"28.793000000000003, 104.563",PM10,ChinaAQIData,µg/m³,18,2021-08-09T11:00:00+00:00,China
CN,,离宫(对照点),"41.0026, 117.9268",SO2,ChinaAQIData,µg/m³,8,2021-08-09T11:00:00+00:00,China
CN,,第三小学,"36.5446, 104.1724",CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00+00:00,China
CN,,通天岩(对照点),"25.9149, 114.9017",CO,ChinaAQIData,µg/m³,1000,2021-08-09T11:00:00+00:00,China
CN,,黄岛区4号,"35.8735, 120.0405",PM10,ChinaAQIData,µg/m³,75,2021-08-09T11:00:00+00:00,China
CN,,鼓山(对照点),"26.0543, 119.39030000000001",PM2.5,ChinaAQIData,µg/m³,18,2021-08-09T11:00:00+00:00,China
CN,,三门峡市第一小学,"34.78289999999999, 111.1911",SO2,ChinaAQIData,µg/m³,4,2021-08-09T11:00:00+00:00,China
CN,,世纪职校,"36.5786, 101.83050000000001",PM2.5,ChinaAQIData,µg/m³,12,2021-08-09T11:00:00+00:00,China
CN,,两阳中学,"21.8947, 111.9765",PM10,ChinaAQIData,µg/m³,12,2021-08-09T11:00:00+00:00,China
CN,,中山南区,"22.478000000000005, 113.3528",O3,ChinaAQIData,µg/m³,70,2021-08-09T11:00:00+00:00,China
CN,,中波台,"45.7879, 131.05770000000004",CO,ChinaAQIData,µg/m³,200,2021-08-09T11:00:00+00:00,China
CN,,丰台云岗,"39.8204, 116.15409999999999",CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00+00:00,China
CN,,丰台小屯,"39.8768, 116.2545",NO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00+00:00,China
CN,,丰润区政府,"39.8322, 118.1562",NO2,ChinaAQIData,µg/m³,16,2021-08-09T11:00:00+00:00,China
CN,,临港区管委会,"37.3414, 122.13789999999999",O3,ChinaAQIData,µg/m³,157,2021-08-09T11:00:00+00:00,China
CN,,亳州学院,"33.8034, 115.7633",NO2,ChinaAQIData,µg/m³,5,2021-08-09T11:00:00+00:00,China
CN,,从化良口,"23.7478, 113.7858",O3,ChinaAQIData,µg/m³,57,2021-08-09T11:00:00+00:00,China
CN,,伊滨,"34.6326, 112.6005",PM10,ChinaAQIData,µg/m³,43,2021-08-09T11:00:00+00:00,China
CN,,克州文化中心,"39.7157, 76.1658",PM2.5,ChinaAQIData,µg/m³,11,2021-08-09T11:00:00+00:00,China
CN,,创业大厦,"25.2381, 110.17640000000002",SO2,ChinaAQIData,µg/m³,5,2021-08-09T11:00:00+00:00,China
CN,,创业大厦,"25.2381, 110.17640000000002",NO2,ChinaAQIData,µg/m³,10,2021-08-09T11:00:00+00:00,China
CN,,北京八中,"40.9509, 113.1376",PM2.5,ChinaAQIData,µg/m³,14,2021-08-09T11:00:00+00:00,China
CN,,北区建设指挥部,"34.5589, 113.8374",CO,ChinaAQIData,µg/m³,400,2021-08-09T11:00:00+00:00,China
CN,,南苑二区,"25.462, 103.79470000000002",NO2,ChinaAQIData,µg/m³,13,2021-08-09T11:00:00+00:00,China
CN,,南苑二区,"25.462, 103.79470000000002",PM10,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00+00:00,China
CN,,原州区十五小,"35.9959, 106.2177",NO2,ChinaAQIData,µg/m³,7,2021-08-09T11:00:00+00:00,China
CN,,同安二实小,"24.724500000000003, 118.1493",PM10,ChinaAQIData,µg/m³,27,2021-08-09T11:00:00+00:00,China
CN,,吴航,"25.966399999999997, 119.51890000000002",SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00+00:00,China
CN,,行政服务中心,"35.372, 113.9003",PM2.5,ChinaAQIData,µg/m³,6,2021-07-20T21:00:00+00:00,China
CN,,袁家界(对照点),"29.315, 110.4417",CO,ChinaAQIData,µg/m³,500,2021-07-17T00:00:00+00:00,China
CN,,袁家界(对照点),"29.315, 110.4417",O3,ChinaAQIData,µg/m³,62,2021-07-17T23:00:00+00:00,China
CN,,乳山市气象局,"36.907, 121.544",CO,ChinaAQIData,µg/m³,300,2021-05-03T05:00:00+00:00,China
CN,,学府南路,"40.6592, 122.2414",O3,ChinaAQIData,µg/m³,82,2021-02-10T16:00:00+00:00,China
CN,,郧阳区金沙路,"32.8401, 110.8054",PM2.5,ChinaAQIData,µg/m³,34,2021-01-19T07:00:00+00:00,China
CN,,武警支队,"29.1128, 119.6533",O3,ChinaAQIData,µg/m³,8,2021-01-01T16:00:00+00:00,China
CN,,区环保局,"35.7289, 107.68309999999998",PM2.5,ChinaAQIData,µg/m³,57,2020-12-31T16:00:00+00:00,China
CN,,烟厂,"34.7622, 113.6844",SO2,ChinaAQIData,µg/m³,8,2020-12-31T15:00:00+00:00,China
CN,,阎良区,"34.6575, 109.2",PM2.5,ChinaAQIData,µg/m³,133,2020-12-31T15:00:00+00:00,China
CN,,阎良区,"34.6575, 109.2",O3,ChinaAQIData,µg/m³,65,2020-12-31T16:00:00+00:00,China
CN,,科委,"38.9389, 100.4497",NO2,ChinaAQIData,µg/m³,54,2020-12-31T15:00:00+00:00,China
CN,,市环境监测站,"31.215, 107.52499999999999",NO2,ChinaAQIData,µg/m³,42,2020-12-31T16:00:00+00:00,China
CN,,市环境监测站,"31.215, 107.52499999999999",PM10,ChinaAQIData,µg/m³,93,2020-12-31T16:00:00+00:00,China
CN,,长清党校,"36.5464, 116.7672",PM2.5,ChinaAQIData,µg/m³,35,2020-12-31T15:00:00+00:00,China
CN,,沙坡头消防站,"37.4514, 105.01970000000001",O3,ChinaAQIData,µg/m³,85,2020-12-31T16:00:00+00:00,China
CN,,凡口开发区,"30.413299999999996, 114.8131",O3,ChinaAQIData,µg/m³,75,2020-12-31T16:00:00+00:00,China
CN,,环保局,"45.292399999999994, 130.962",PM2.5,ChinaAQIData,µg/m³,26,2020-12-31T16:00:00+00:00,China
CN,,监测站,"34.0117, 113.83310000000002",CO,ChinaAQIData,µg/m³,900,2020-12-31T16:00:00+00:00,China
CN,,市监测站,"34.749599999999994, 113.5991",PM10,ChinaAQIData,µg/m³,33,2020-12-31T16:00:00+00:00,China
CN,,市监测站,"34.749599999999994, 113.5991",CO,ChinaAQIData,µg/m³,300,2020-12-31T16:00:00+00:00,China
CN,,天方二分厂,"32.996, 113.996",PM10,ChinaAQIData,µg/m³,53,2020-12-31T16:00:00+00:00,China
CN,,仙人崖,"34.3469, 106.005",SO2,ChinaAQIData,µg/m³,10,2020-12-31T16:00:00+00:00,China
CN,,石溪浩,"30.5797, 105.75189999999999",PM10,ChinaAQIData,µg/m³,125,2020-12-31T16:00:00+00:00,China
CN,,石马中学,"28.8194, 104.5969",NO2,ChinaAQIData,µg/m³,47,2020-12-31T16:00:00+00:00,China
CN,,石马中学,"28.8194, 104.5969",O3,ChinaAQIData,µg/m³,51,2020-12-31T16:00:00+00:00,China
CN,,淮塔,"34.2328, 117.19169999999998",SO2,ChinaAQIData,µg/m³,5,2020-12-31T16:00:00+00:00,China
CN,,济民医院(对照点),"31.3839, 118.4022",O3,ChinaAQIData,µg/m³,31,2020-12-31T16:00:00+00:00,China
CN,,风景区,"34.7997, 111.14890000000001",NO2,ChinaAQIData,µg/m³,22,2020-12-31T16:00:00+00:00,China
CN,,九狮山,"28.958300000000005, 105.43060000000001",NO2,ChinaAQIData,µg/m³,31,2020-12-31T16:00:00+00:00,China
CN,,花湖湾,"29.546699999999998, 103.77049999999998",NO2,ChinaAQIData,µg/m³,38,2020-12-31T16:00:00+00:00,China
CN,,蓬莱博物馆,"37.809, 120.773",PM2.5,ChinaAQIData,µg/m³,4,2019-11-07T13:00:00+00:00,China
CN,,市委党校(启用180727),"38.52530000000001, 102.1864",NO2,ChinaAQIData,µg/m³,19,2020-01-18T14:00:00+00:00,China
CN,,包百大楼,"40.6575, 109.8104",CO,ChinaAQIData,µg/m³,2700,2020-01-07T07:00:00+00:00,China
CN,,济南化工厂,"36.6872, 116.98900000000002",PM10,ChinaAQIData,µg/m³,155,2020-01-06T03:00:00+00:00,China
CN,,长江产业园（并行145）,"29.8683, 114.33799999999998",O3,ChinaAQIData,µg/m³,63,2019-12-31T17:00:00+00:00,China
CN,,鲁南制药厂,"35.0622, 118.2939",PM10,ChinaAQIData,µg/m³,65,2019-08-27T07:00:00+00:00,China
CN,,济民医院(对照点190815启用),"31.3946, 118.3954",O3,ChinaAQIData,µg/m³,208,2019-08-20T06:00:00+00:00,China
CN,,Chizhou Lao Gan Bu Ju,"30.66, 117.49",CO,Chizhou,µg/m³,500,2019-08-15T03:00:00+00:00,China
CN,,漳州三中,"24.5157, 117.6569",PM10,ChinaAQIData,µg/m³,37,2019-05-03T07:00:00+00:00,China
CN,,机引,"38.4186, 112.73559999999999",SO2,ChinaAQIData,µg/m³,67,2019-03-13T02:00:00+00:00,China
CN,,水科所,"29.6926, 116.0628",PM2.5,ChinaAQIData,µg/m³,88,2018-11-28T00:00:00+00:00,China
CN,,水科所,"29.6926, 116.0628",PM10,ChinaAQIData,µg/m³,118,2018-11-28T00:00:00+00:00,China
CN,,文明里(启用171012),"37.0308, 119.5967",SO2,ChinaAQIData,µg/m³,19,2018-11-28T00:00:00+00:00,China
CO,,Puente Aranda,"4.63187, -74.11757",PM10,Bogota,µg/m³,17.67573,2022-04-01T05:00:00+00:00,Colombia
CO,,Puente Aranda,"4.63187, -74.11757",SO2,Bogota,ppm,0.001529626,2022-04-01T05:00:00+00:00,Colombia
CO,,Carvajal - Sevillana,"4.5958, -74.14855",PM10,Bogota,µg/m³,995,2022-01-15T22:00:00+00:00,Colombia
CO,,Usaquen,"4.70939, -74.03199",PM2.5,Bogota,µg/m³,17,2022-04-01T05:00:00+00:00,Colombia
CO,,Bolivia,"4.7358210000000005, -74.125839",SO2,Bogota,ppm,0.001259395,2022-04-01T05:00:00+00:00,Colombia
CO,,Las Ferias,"4.6906, -74.08256",PM10,Bogota,µg/m³,22.83742,2022-04-01T01:00:00+00:00,Colombia
CO,,"MED-ARAN - Medellín, Aranjuez - I.E Ciro Mendia","6.2934599, -75.556427",PM2.5,Medellin,µg/m³,40.3109,2019-09-05T22:00:00+00:00,Colombia
CY,Μαρί - Βιομηχανικός Σταθμός,Mari - Industrial Station,"34.74015413889849, 33.30027554245612",O3,Republic of Cyprus Department of Labor Inspection,µg/m³,44.65841,2023-10-31T09:00:00+00:00,Cyprus
CY,Μαρί - Βιομηχανικός Σταθμός,Mari - Industrial Station,"34.74015413889849, 33.30027554245612",NOX,Republic of Cyprus Department of Labor Inspection,µg/m³,40.69546,2023-10-31T09:00:00+00:00,Cyprus
CY,Ζύγι - Βιομηχανικός Σταθμός,Zygi - Industrial Station,"34.7294444, 33.33749999999998",SO2,Republic of Cyprus Department of Labor Inspection,µg/m³,0.5188315,2023-10-31T09:00:00+00:00,Cyprus
CY,Λευκωσία - Κυκλοφοριακός Σταθμός,Nicosia - Traffic Station,"35.15192246950294, 33.347919957077806",SO2,Republic of Cyprus Department of Labor Inspection,µg/m³,5.292784,2023-10-31T09:00:00+00:00,Cyprus
CY,Λάρνακα - Κυκλοφοριακός Σταθμός,Larnaca - Traffic Station,"34.9166667, 33.627500000000055",SO2,Republic of Cyprus Department of Labor Inspection,µg/m³,4.616225,2023-10-31T09:00:00+00:00,Cyprus
CZ,Plzeňský,CZ0PPLL,"49.7701263427734, 13.368221282959002",PM2.5,EEA Czech Republic,µg/m³,2.3,2023-10-31T04:00:00+00:00,Czech Republic
CZ,Hlavní město Praha,CZ0AVYN,"50.1110801696777, 14.503095626831103",PM10,EEA Czech Republic,µg/m³,11.9,2023-10-31T06:00:00+00:00,Czech Republic
CZ,Plzeňský,CZ0PPLV,"49.7686157226562, 13.4233808517456",NO2,EEA Czech Republic,µg/m³,11.9,2023-10-31T06:00:00+00:00,Czech Republic
CZ,Moravskoslezský,CZ0TOCB,"49.8398475646973, 18.2899761199951",CO,EEA Czech Republic,µg/m³,163,2023-10-31T06:00:00+00:00,Czech Republic
CZ,Ústecký,CZ0ULOM,"50.585765838623, 13.6734180450439",NO,EEA Czech Republic,µg/m³,1.4,2023-10-31T03:00:00+00:00,Czech Republic
CZ,Královéhradecký,CZ0HHKB,"50.1953620910644, 15.846376419067402",CO,EEA Czech Republic,µg/m³,302.874,2023-10-31T06:00:00+00:00,Czech Republic
CZ,Moravskoslezský,CZ0TOVK,"49.9449882507324, 17.9095306396484",NO2,EEA Czech Republic,µg/m³,5.9,2023-10-31T06:00:00+00:00,Czech Republic
CZ,Plzeňský,CZ0PKUJ,"49.7220001220703, 13.618537902832",PM10,EEA Czech Republic,µg/m³,4.9,2023-10-31T06:00:00+00:00,Czech Republic
CZ,Sachsen,DESN052,"50.731478, 13.75145",SO2,EEA Germany,µg/m³,0.5,2023-10-31T04:00:00+00:00,Czech Republic
CZ,Sachsen,DESN053,"50.428488, 12.953459",SO2,EEA Germany,µg/m³,0.5,2023-10-31T04:00:00+00:00,Czech Republic
CZ,,CZ0TOFF,"49.8391736740214, 18.2633785468488",PM10,EEA Czech Republic,µg/m³,25,2018-04-25T17:00:00+00:00,Czech Republic
DE,,"Hattenrod, Germany","50.5756432, 8.8478028",PM2.5,airgradient,µg/m³,28.9166666666667,2023-10-31T09:00:00+00:00,Germany
DE,Bayern,DEBY037,"48.137252, 11.564924",O3,EEA Germany,µg/m³,64.86,2023-10-31T04:00:00+00:00,Germany
DE,Baden-Württemberg,DEBW013,"48.8088, 9.229745",PM10,EEA Germany,µg/m³,3.8,2023-10-31T04:00:00+00:00,Germany
DE,Hessen,DEHE037,"50.077191, 8.230316",PM2.5,EEA Germany,µg/m³,1.34119999,2023-10-31T04:00:00+00:00,Germany
AE,Al Ruways Industrial City,Ruwais,"24.09079, 52.75479",CO,adairquality-ae,µg/m³,360,2023-10-31T08:00:00+00:00,United Arab Emirates
AM,N/A,Yerevan,"40.16515, 44.48171",PM2.5,AirNow,µg/m³,10.4,2023-06-15T11:00:00+00:00,Armenia
AR,Buenos Aires,EMC II La Matanza,"-34.883175, -58.682542000000005",PM2.5,acumar,µg/m³,1,2023-10-31T08:00:00+00:00,Argentina
AT,,"In Gumpolding 18, Outdoor Sensor","48.26940303035886, 14.14624520136225",TEMPERATURE,airgradient,c,14.7624999682109,2023-10-31T09:00:00+00:00,Austria
AT,Oberösterreich,AT4S404,"48.2252777994667, 14.23888889",PM10,EEA Austria,µg/m³,2.26399993,2023-10-31T08:00:00+00:00,Austria
AT,Salzburg,AT54057,"47.3513869994651, 13.205556",NO2,EEA Austria,µg/m³,29.06680679,2023-10-31T08:00:00+00:00,Austria
AT,Steiermark,AT60172,"47.0692399994646, 15.431945",NO2,EEA Austria,µg/m³,34.76095581,2023-10-31T08:00:00+00:00,Austria
AT,Niederösterreich,AT32302,"48.2012999994666, 15.6204",PM10,EEA Austria,µg/m³,3,2023-10-31T08:00:00+00:00,Austria
AT,Steiermark,AT60142,"47.3755555550207, 15.0745",PM10,EEA Austria,µg/m³,13.21046066,2023-10-31T08:00:00+00:00,Austria
AT,Steiermark,AT60170,"47.0416679994646, 15.433055999999999",PM2.5,EEA Austria,µg/m³,10.74007797,2023-10-31T08:00:00+00:00,Austria
AT,Tirol,AT72910,"46.8277319994643, 12.765622",NO2,EEA Austria,µg/m³,34.19999694,2023-10-31T08:00:00+00:00,Austria
AT,Oberösterreich,AT4S416,"48.2744444434668, 14.3147222",SO2,EEA Austria,µg/m³,1.30599999,2023-10-31T08:00:00+00:00,Austria
AT,Steiermark,AT60118,"47.1783333327981, 14.6766666666667",PM10,EEA Austria,µg/m³,7.3233118,2023-10-31T08:00:00+00:00,Austria
AT,Steiermark,AT60118,"47.1783333327981, 14.6766666666667",O3,EEA Austria,µg/m³,14.462,2023-10-31T08:00:00+00:00,Austria
AT,Salzburg,AT52100,"47.6669999994656, 13.106",NO,EEA Austria,µg/m³,0.87300497,2023-10-31T08:00:00+00:00,Austria
AT,Tirol,AT72106,"47.2712899994649, 11.4169445",NO,EEA Austria,µg/m³,8.92449951,2023-10-31T08:00:00+00:00,Austria
AT,Steiermark,AT60138,"47.0943611105647, 15.4151111111111",SO2,EEA Austria,µg/m³,1.52867293,2023-10-31T08:00:00+00:00,Austria
AT,Niederösterreich,AT30603,"48.0861111104664, 16.433333333",PM10,EEA Austria,µg/m³,9,2023-10-31T08:00:00+00:00,Austria
AT,Salzburg,AT52300,"47.6911111105767, 13.1080555555556",NO2,EEA Austria,µg/m³,55.26517868,2023-10-31T08:00:00+00:00,Austria
AT,Salzburg,AT56072,"47.326639999465, 12.795124",NO,EEA Austria,µg/m³,2.68137216,2023-10-31T08:00:00+00:00,Austria
AT,,Leoben Donawitz,"47.37609577232571, 15.077503391718873",SO2,EEA Austria,µg/m³,3,2016-12-12T09:00:00+00:00,Austria
AT,,Graz West,"47.06971030092846, 15.40413082902473",PM10,EEA Austria,µg/m³,64,2016-12-07T18:00:00+00:00,Austria
AU,Tasmania Region,Emu River,"-41.108, 145.883",PM2.5,Australia - Tasmania,µg/m³,1,2023-10-31T12:04:07+00:00,Australia
AU,Tasmania Region,Campbell Town,"-41.928, 147.491",PM2.5,Australia - Tasmania,µg/m³,5,2023-10-31T12:02:07+00:00,Australia
AU,Tasmania Region,Ti Tree Bend,"-41.419, 147.124",PM10,Australia - Tasmania,µg/m³,3,2023-10-31T12:02:06+00:00,Australia
AU,Tasmania Region,Judbury,"-43.01, 146.94",PM2.5,Australia - Tasmania,µg/m³,0,2023-10-31T12:00:07+00:00,Australia
AU,Wide Bay-Burnett,Maryborough,"-25.5159, 152.6894",PM10,Australia - Queensland,µg/m³,16.9,2023-10-31T08:00:00+00:00,Australia
AU,Townsville,Lennon Drive,"-19.2589, 146.8264",PM10,Australia - Queensland,µg/m³,14.5,2023-10-31T08:00:00+00:00,Australia
AU,South West Queensland,Miles Airport,"-26.8088, 150.1799",PM10,Australia - Queensland,µg/m³,27.7,2023-06-13T00:00:00+00:00,Australia
AU,Northeastern Adelaide,Northfield,"-34.862004, 138.622932",NO2,south-australia-epa,ppm,0.016,2023-05-15T05:30:00+00:00,Australia
AU,Southern Adelaide,Christies,"-35.134927, 138.495159",NO2,south-australia-epa,ppm,0.001,2023-05-11T04:30:00+00:00,Australia
AU,Illawarra,Wollongong,"-34.4186111, 150.88638889999996",O3,Australia - New South Wales,ppm,0.018,2022-11-22T23:00:00+00:00,Australia
AU,Sydney North-west,Parramatta North,"-33.799444, 150.997778",PM2.5,Australia - New South Wales,µg/m³,1.1,2022-11-22T23:00:00+00:00,Australia
AU,Southern Tablelands,Goulburn,"-34.734444, 149.724167",PM2.5,Australia - New South Wales,µg/m³,1,2022-11-22T23:00:00+00:00,Australia
AU,,Fisherman's Landing,"-23.7937, 151.16",PM2.5,Australia - Queensland,µg/m³,3.8,2021-12-09T00:00:00+00:00,Australia
AU,,Southport,"-27.9612, 153.402",PM2.5,Australia - Queensland,µg/m³,4.2,2021-12-09T00:00:00+00:00,Australia
AU,,Southport,"-27.9612, 153.402",PM10,Australia - Queensland,µg/m³,9.8,2021-12-09T00:00:00+00:00,Australia
AU,,South Brisbane,"-27.4848, 153.032",PM10,Australia - Queensland,µg/m³,13.7,2021-12-09T00:00:00+00:00,Australia
BA,Tuzla,Skverindeks kvalitete zraka iznosi 61,"44.54083333333333, 18.673333333333336",SO2,Bosnia_Tuzlanski,µg/m³,21.5,2023-10-31T09:00:00+00:00,Bosnia and Herzegovina
BA,N/A,Banja Luka,"44.7725, 17.185556",PM2.5,AirNow,µg/m³,14,2023-10-31T08:00:00+00:00,Bosnia and Herzegovina
BE,Wijnandsrade,Wijnandsrade-Opfergeltstraat,"50.9023, 5.88175",O3,Netherlands,µg/m³,54.22,2023-10-31T07:00:00+00:00,Belgium
BE,Brussels-Capital Region,BETN043,"50.8835598117798, 4.38296325180234",PM2.5,EEA Belgium,µg/m³,5.45,2023-10-31T05:00:00+00:00,Belgium
BE,Brussels-Capital Region,BETN043,"50.8835598117798, 4.38296325180234",SO2,EEA Belgium,µg/m³,2.6,2023-10-31T05:00:00+00:00,Belgium
BE,Brussels-Capital Region,BETN043,"50.8835598117798, 4.38296325180234",NO2,EEA Belgium,µg/m³,18.5,2023-10-31T05:00:00+00:00,Belgium
BE,Brussels-Capital Region,BETB011,"50.8580305936746, 4.2883363663059",PM2.5,EEA Belgium,µg/m³,5.1,2023-10-31T05:00:00+00:00,Belgium
BE,West-Vlaanderen,BELOB02,"50.9149529612786, 3.37621163108602",PM10,EEA Belgium,µg/m³,13.9,2023-10-31T05:00:00+00:00,Belgium
BG,София (столица),BG0052A,"42.666508, 23.400164",O3,EEA Bulgaria,µg/m³,0.36,2023-10-31T07:00:00+00:00,Bulgaria
BG,Пловдив,BG0051A,"42.142889, 24.765239",SO2,EEA Bulgaria,µg/m³,9.8,2022-08-02T07:00:00+00:00,Bulgaria
BR,Rio de Janeiro,São Cristóvão,"-22.8961, -43.2212",O3,rio-city-hall,µg/m³,1.31,2023-10-31T09:00:00+00:00,Brazil
BR,Grajaú-Parelheiros,Grajaú-Parelheiros,"-23.77626598, -46.69696108",O3,Sao Paulo CETESB,µg/m³,55,2023-04-05T15:00:00+00:00,Brazil
BR,Santo André,S.André-Capuava,"-23.6398037, -46.49163676999999",PM10,Sao Paulo CETESB,µg/m³,29,2023-04-05T15:00:00+00:00,Brazil
BR,São Caetano do Sul,São Caetano do Sul,"-23.61844277, -46.55635394",O3,Sao Paulo CETESB,µg/m³,103,2023-04-05T15:00:00+00:00,Brazil
FR,Pas-de-Calais,FR28022,"50.308872806823594, 2.8073700101661196",O3,EEA France,µg/m³,44.4,2023-10-31T04:00:00+00:00,France
FR,Pas-de-Calais,FR10026,"50.9577862878515, 1.890082307246",CO,EEA France,µg/m³,12.5,2017-05-02T14:00:00+00:00,France
FR,Pyrénées-Atlantiques,FR31039,"43.3110675817093, -0.352118930123318",NO,EEA France,µg/m³,2.8,2023-10-31T04:00:00+00:00,France
FR,Nord,FR06011,"50.3227545101591, 3.39592821801555",PM2.5,EEA France,µg/m³,6.1,2023-10-31T04:00:00+00:00,France
FR,Nord,FR06011,"50.3227545101591, 3.39592821801555",NO,EEA France,µg/m³,1.5,2023-10-31T04:00:00+00:00,France
FR,Haut-Rhin,FR16067,"47.8021950433058, 7.12284070246494",SO2,EEA France,µg/m³,0.8,2023-10-31T04:00:00+00:00,France
FR,Pyrénées-Atlantiques,FR31043,"43.4702185970344, -1.55384289640006",PM10,EEA France,µg/m³,15.3,2023-10-31T02:00:00+00:00,France
FR,Vosges,FR30019,"48.1727946380621, 6.45281428149871",O3,EEA France,µg/m³,60,2023-10-31T04:00:00+00:00,France
FR,Gironde,FR31001,"44.861412222946306, -0.579443900976751",O3,EEA France,µg/m³,71.8,2023-10-31T04:00:00+00:00,France
FR,Gironde,FR31006,"44.841389, -0.65",NO,EEA France,µg/m³,0.2,2023-10-31T04:00:00+00:00,France
FR,Ain,FR20047,"45.823249945764395, 4.95395726363961",NO2,EEA France,µg/m³,8.2,2023-10-31T04:00:00+00:00,France
FR,Moselle,FR01021,"49.394460064023, 6.20139379977934",NO2,EEA France,µg/m³,5.9,2020-02-18T09:00:00+00:00,France
FR,Gironde,FR31002,"44.8005714966263, -0.588056049605605",NO,EEA France,µg/m³,-0.5,2023-10-31T04:00:00+00:00,France
FR,Côte-d'Or,FR26014,"47.340253323593, 5.05833251650146",PM10,EEA France,µg/m³,4.8,2023-10-31T02:00:00+00:00,France
FR,Isère,FR27010,"45.4608687180178, 5.18107831692355",NO2,EEA France,µg/m³,2,2023-10-31T04:00:00+00:00,France
FR,Aisne,FR18042,"49.851338603768, 3.28399813361426",O3,EEA France,µg/m³,40,2023-10-31T04:00:00+00:00,France
FR,Isère,FR15013,"45.0795264567106, 5.72865538151144",NO,EEA France,µg/m³,-0.2,2023-10-31T04:00:00+00:00,France
FR,Saône-et-Loire,FR32002,"46.821089115795, 4.8350023537165",NO2,EEA France,µg/m³,10.9,2023-10-31T04:00:00+00:00,France
FR,Haut-Rhin,FR16069,"47.7476802263183, 7.32136838025535",NO2,EEA France,µg/m³,6.2,2023-10-31T04:00:00+00:00,France
FR,Isère,FR27005,"45.3196184389656, 4.77286588551395",O3,EEA France,µg/m³,20.7,2023-10-31T04:00:00+00:00,France
FR,Bas-Rhin,FR16034,"48.5904327918195, 7.7449869187876",PM10,EEA France,µg/m³,2.5,2023-10-31T02:00:00+00:00,France
FR,Haute-Garonne,FR12041,"43.4575045039862, 1.57110851616084",O3,EEA France,µg/m³,42.4,2023-10-31T04:00:00+00:00,France
FR,Loire,FR29429,"45.533406631012, 4.62394317771262",PM10,EEA France,µg/m³,10.1,2023-10-31T02:00:00+00:00,France
FR,Pyrénées-Atlantiques,FR31016,"43.47973611620241, -1.4880592681439897",PM10,EEA France,µg/m³,0,2023-10-31T02:00:00+00:00,France
FR,Cantal,FR07052,"44.9200896648358, 2.44108195306639",O3,EEA France,µg/m³,65.4,2023-10-31T04:00:00+00:00,France
FR,Corrèze,FR35004,"45.15876175960451, 1.5372240636438501",PM10,EEA France,µg/m³,5.6,2023-10-31T03:00:00+00:00,France
FR,Vienne,FR09015,"46.58693461692891, 0.358583206907842",O3,EEA France,µg/m³,69.3,2023-10-31T04:00:00+00:00,France
FR,Alpes-de-Haute-Provence,FR24018,"43.8353015894571, 5.78583314934565",PM2.5,EEA France,µg/m³,1.8,2023-10-31T04:00:00+00:00,France
FR,Morbihan,FR19032,"47.742485358103, -3.3948053239104",NO2,EEA France,µg/m³,0.1,2023-10-31T04:00:00+00:00,France
FR,Haute-Corse,FR41024,"42.2360870106484, 9.19003485112794",O3,EEA France,µg/m³,85.3,2023-10-31T04:00:00+00:00,France
FR,Bouches-du-Rhône,FR03014,"43.348052932201504, 5.360651542219041",NO2,EEA France,µg/m³,14.1,2023-10-31T04:00:00+00:00,France
FR,Loiret,FR34017,"47.9589602713218, 2.00928874544866",O3,EEA France,µg/m³,50.1,2023-10-31T04:00:00+00:00,France
